,0,1,2,3,4,5,6,7
84,0.0657804096309,288.393,0.0657804096309,288.393,0.0657804096309,288.393,0.0657804096309,288.393
85,0.067894502093,289.608,0.067894502093,289.608,0.067894502093,289.608,0.067894502093,289.608
86,0.0721923616011,290.823,0.0721923616011,290.823,0.0721923616011,290.823,0.0721923616011,290.823
87,0.078519643894,292.037,0.078519643894,292.037,0.078519643894,292.037,0.078519643894,292.037
88,0.0854795947055,293.252,0.0854795947055,293.252,0.0854795947055,293.252,0.0854795947055,293.252
89,0.0907239138039,294.467,0.0907239138039,294.467,0.0907239138039,294.467,0.0907239138039,294.467
90,0.0944772075495,295.681,0.0944772075495,295.681,0.0944772075495,295.681,0.0944772075495,295.681
91,0.0963687396364,296.896,0.0963687396364,296.896,0.0963687396364,296.896,0.0963687396364,296.896
92,0.0941169254197,298.111,0.0941169254197,298.111,0.0941169254197,298.111,0.0941169254197,298.111
93,0.0901490007105,299.325,0.0901490007105,299.325,0.0901490007105,299.325,0.0901490007105,299.325
94,0.083403765122,300.54,0.083403765122,300.54,0.083403765122,300.54,0.083403765122,300.54
95,0.0760782554173,301.755,0.0760782554173,301.755,0.0760782554173,301.755,0.0760782554173,301.755
96,0.0674184225075,302.969,0.0674184225075,302.969,0.0674184225075,302.969,0.0674184225075,302.969
97,0.060389699533,304.184,0.060389699533,304.184,0.060389699533,304.184,0.060389699533,304.184
98,0.0553238112409,305.398,0.0553238112409,305.398,0.0553238112409,305.398,0.0553238112409,305.398
99,0.0531548779891,306.613,0.0531548779891,306.613,0.0531548779891,306.613,0.0531548779891,306.613
100,0.0535221525115,307.828,0.0535221525115,307.828,0.0535221525115,307.828,0.0535221525115,307.828
101,0.0572130057661,309.042,0.0572130057661,309.042,0.0572130057661,309.042,0.0572130057661,309.042
102,0.0630860965589,310.257,0.0630860965589,310.257,0.0630860965589,310.257,0.0630860965589,310.257
103,0.070468693136,311.472,0.070468693136,311.472,0.070468693136,311.472,0.070468693136,311.472
104,0.0765359490196,312.686,0.0765359490196,312.686,0.0765359490196,312.686,0.0765359490196,312.686
105,0.0817592533735,313.906,0.0817592533735,313.906,0.0817592533735,313.906,0.0817592533735,313.906
106,0.0854379234074,315.128,0.0854379234074,315.128,0.0854379234074,315.128,0.0854379234074,315.128
107,0.0866360635101,316.349,0.0866360635101,316.349,0.0866360635101,316.349,0.0866360635101,316.349
108,0.083759787787,317.571,0.083759787787,317.571,0.083759787787,317.571,0.083759787787,317.571
109,0.079373503128,318.792,0.079373503128,318.792,0.079373503128,318.792,0.079373503128,318.792
110,0.0722147628958,320.014,0.0722147628958,320.014,0.0722147628958,320.014,0.0722147628958,320.014
111,0.0658887280145,321.235,0.0658887280145,321.235,0.0658887280145,321.235,0.0658887280145,321.235
112,0.0572015105537,322.457,0.0572015105537,322.457,0.0572015105537,322.457,0.0572015105537,322.457
113,0.0501326443009,323.678,0.0501326443009,323.678,0.0501326443009,323.678,0.0501326443009,323.678
114,0.0444598686828,324.9,0.0444598686828,324.9,0.0444598686828,324.9,0.0444598686828,324.9
115,0.0430639019011,326.121,0.0430639019011,326.121,0.0430639019011,326.121,0.0430639019011,326.121
116,0.0436338094828,327.343,0.0436338094828,327.343,0.0436338094828,327.343,0.0436338094828,327.343
117,0.0467491271202,328.564,0.0467491271202,328.564,0.0467491271202,328.564,0.0467491271202,328.564
118,0.0533359115019,329.786,0.0533359115019,329.786,0.0533359115019,329.786,0.0533359115019,329.786
119,0.0611282039704,331.007,0.0611282039704,331.007,0.0611282039704,331.007,0.0611282039704,331.007
120,0.0692160510554,332.229,0.0692160510554,332.229,0.0692160510554,332.229,0.0692160510554,332.229
121,0.0761776646698,333.45,0.0761776646698,333.45,0.0761776646698,333.45,0.0761776646698,333.45
122,0.0812225687456,334.672,0.0812225687456,334.672,0.0812225687456,334.672,0.0812225687456,334.672
123,0.0849521653054,335.893,0.0849521653054,335.893,0.0849521653054,335.893,0.0849521653054,335.893
124,0.0845402371893,337.115,0.0845402371893,337.115,0.0845402371893,337.115,0.0845402371893,337.115
125,0.0826421851516,338.336,0.0826421851516,338.336,0.0826421851516,338.336,0.0826421851516,338.336
126,0.0771521886357,339.558,0.0771521886357,339.558,0.0771521886357,339.558,0.0771521886357,339.558
127,0.0718070185433,340.779,0.0718070185433,340.779,0.0718070185433,340.779,0.0718070185433,340.779
128,0.0631027873766,342.001,0.0631027873766,342.001,0.0631027873766,342.001,0.0631027873766,342.001
129,0.0564640974318,343.222,0.0564640974318,343.222,0.0564640974318,343.222,0.0564640974318,343.222
130,0.0502819286498,344.444,0.0502819286498,344.444,0.0502819286498,344.444,0.0502819286498,344.444
131,0.0465824200265,345.665,0.0465824200265,345.665,0.0465824200265,345.665,0.0465824200265,345.665
132,0.0449488342243,346.887,0.0449488342243,346.887,0.0449488342243,346.887,0.0449488342243,346.887
133,0.0471451675948,348.108,0.0471451675948,348.108,0.0471451675948,348.108,0.0471451675948,348.108
