ListNo.164

Measurement condition:
Measurement(Import) date,2018/04/10 11:42:49
Sample name,AG_APR02_A_PSPQ_405nm_2hr30min
Measurement version,5.1.7.12
System type,Spectroscopy
Measurement wavelength(Lower limit)[nm],186.363
Measurement wavelength(Upper limit)[nm],818.449
Measurement mode,Real-time monitor
Data type,Absolute Reflectance
StandardReflector,Air/Si
Lens,None (NA : 0)
Sample/Reference conditions,The same condition
Samplemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.
Referencemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.

Analysis condition:

Layer structure:
Layer,Material,Parameter name,Parameter value,Free,Bind no.

Incident angle,0,0,0,0,0
Wavelength,RMeasured data,RReferenceDark,RReferenceSignal,RSampleDark,RSampleSignal
671.786,0.530343412740379,0.00531013962005036,0.0944991226062409,0.00531013962005036,0.143572137026017
673.04,0.543820689574357,0.00531013962005036,0.0950026703288319,0.00531013962005036,0.147966735332265
674.293,0.557357056995576,0.00505073624780652,0.0956893263141833,0.00505073624780652,0.152880140383001
675.547,0.570565343686132,0.00482185091935607,0.0972457465476463,0.00482185091935607,0.15921263447013
676.8,0.583191860353195,0.00520332646677348,0.100404364080262,0.00520332646677348,0.167833981841764
678.054,0.596211447511241,0.00515754940108339,0.10406652933547,0.00515754940108339,0.177981231403067
679.307,0.6057250628169,0.00520332646677348,0.1076218814374,0.00520332646677348,0.187106126497292
680.561,0.615198143025751,0.00476081483176928,0.108705271992065,0.00476081483176928,0.192355230029755
681.814,0.626154985596887,0.00512703135729,0.110093842984665,0.00512703135729,0.198031586175326
683.068,0.637541551608202,0.00509651331349661,0.114900434882124,0.00509651331349661,0.210650797283894
684.321,0.647210335927202,0.00546272983901732,0.121034561684596,0.00546272983901732,0.225192645151446
685.575,0.654646504528217,0.00485236896314946,0.123811703669795,0.00485236896314946,0.233722438391699
686.829,0.662482668574936,0.00520332646677348,0.122774090180819,0.00520332646677348,0.234210727092393
688.082,0.671108359541046,0.00497444113832303,0.121446555275807,0.00497444113832303,0.234897383077745
689.336,0.679011832511519,0.00529488059815366,0.12318608377203,0.00529488059815366,0.240863660639353
690.589,0.686277362384799,0.00508125429159991,0.125947966735332,0.00508125429159991,0.249286640726329
691.843,0.692317642347201,0.00505073624780652,0.127504386968795,0.00505073624780652,0.254749370565347
693.096,0.698267195297974,0.00505073624780652,0.126482032501717,0.00505073624780652,0.254901960784314
694.35,0.702216038178438,0.00509651331349661,0.126131074998093,0.00509651331349661,0.255649652857252
695.603,0.709033381840403,0.00508125429159991,0.129350728618296,0.00508125429159991,0.26494239719234
696.857,0.713822571169164,0.00517280842298009,0.131960021362631,0.00517280842298009,0.272205691615167
698.11,0.717827250267562,0.00489814602883955,0.130449378194858,0.00489814602883955,0.270923933775845
699.364,0.722891729826285,0.00514229037918669,0.127244983596551,0.00514229037918669,0.265796902418555
700.617,0.725686717650396,0.00497444113832303,0.126619363698787,0.00497444113832303,0.265766384374762
701.871,0.73066623496706,0.00550850690470741,0.126619363698787,0.00550850690470741,0.267048142214084
703.124,0.733308641082916,0.00498970016021973,0.12489509422446,0.00498970016021973,0.264972915236133
704.378,0.735725230681463,0.00515754940108339,0.125719081406882,0.00515754940108339,0.267536430914778
705.631,0.738228965303588,0.00471503776607919,0.130769817654688,0.00471503776607919,0.280109864957656
706.885,0.742281924649669,0.00556954299229419,0.134126802471962,0.00556954299229419,0.288105592431525
708.139,0.743418231622005,0.00503547722590982,0.132005798428321,0.00503547722590982,0.284641794460975
709.392,0.742564255824988,0.00505073624780652,0.129243915465019,0.00505073624780652,0.278355077439536
710.646,0.745037529251944,0.00488288700694286,0.127244983596551,0.00488288700694286,0.275181200885023
711.899,0.747328336339554,0.00531013962005036,0.12803845273518,0.00531013962005036,0.277378500038148
713.153,0.749935254274951,0.00523384451056687,0.129488059815366,0.00523384451056687,0.281757839322499
714.406,0.746796719080202,0.00506599526970321,0.1284046692607,0.00506599526970321,0.278492408636606
715.66,0.747891340549667,0.00486762798504616,0.124330510414282,0.00486762798504616,0.270176241702907
716.913,0.748952029527352,0.00531013962005036,0.122850385290303,0.00531013962005036,0.266803997863737
718.167,0.750876961090512,0.00506599526970321,0.121904325932708,0.00506599526970321,0.265751125352865
719.42,0.747374374163984,0.00527962157625696,0.121095597772183,0.00527962157625696,0.262561989776455
720.674,0.74611998943798,0.0046692607003891,0.118516823071641,0.0046692607003891,0.257236591134508
721.927,0.747567292520958,0.00532539864194705,0.116670481422141,0.00532539864194705,0.252918287937743
723.181,0.744783926744888,0.00495918211642634,0.117494468604562,0.00495918211642634,0.254367895017929
724.434,0.744868543624332,0.00540169375143053,0.120149538414588,0.00540169375143053,0.259845883878843
725.688,0.741122328204333,0.00479133287556268,0.121538109407187,0.00479133287556268,0.262470435645075
726.941,0.738400376913037,0.00515754940108339,0.121690699626154,0.00515754940108339,0.26152437628748
728.195,0.737910029893195,0.00494392309452964,0.12295719844358,0.00494392309452964,0.264499885557336
729.449,0.734853003562414,0.00521858548867018,0.127046616311894,0.00521858548867018,0.272159914549477
730.702,0.731150330400312,0.00506599526970321,0.128816662851911,0.00506599526970321,0.274937056534676
731.956,0.727639376031159,0.00512703135729,0.130617227435721,0.00512703135729,0.277561608300908
733.209,0.724929812673272,0.00497444113832303,0.132143129625391,0.00497444113832303,0.280109864957656
734.463,0.719414836474991,0.00498970016021973,0.13325703822385,0.00498970016021973,0.280476081483177
735.716,0.718039469464182,0.00509651331349661,0.129762722209506,0.00509651331349661,0.272419317921721
736.97,0.712507963266588,0.00532539864194705,0.127565423056382,0.00532539864194705,0.265506981002518
738.223,0.708835102780534,0.00497444113832303,0.125200274662394,0.00497444113832303,0.25963225757229
739.477,0.702509453891874,0.00505073624780652,0.121995880064088,0.00505073624780652,0.250644693675135
740.73,0.697798543030998,0.00483710994125277,0.117158770122835,0.00483710994125277,0.239230945296407
741.984,0.693826499578383,0.00546272983901732,0.113649195086595,0.00546272983901732,0.230029755092699
743.237,0.687230554065111,0.00488288700694286,0.110978866254673,0.00488288700694286,0.223102159151598
744.491,0.680115304907432,0.00520332646677348,0.110261692225528,0.00520332646677348,0.219134813458457
745.744,0.673377124503331,0.00482185091935607,0.110307469291218,0.00482185091935607,0.217578393224994
746.998,0.667563887090746,0.00547798886091402,0.111573968108644,0.00547798886091402,0.217700465400168
748.251,0.660566606786053,0.00509651331349661,0.114168001831083,0.00509651331349661,0.221057450217441
749.505,0.650922389009183,0.00480659189745937,0.116762035553521,0.00480659189745937,0.223315785458152
750.759,0.643829869300313,0.00482185091935607,0.116289005874723,0.00482185091935607,0.220080872816052
752.012,0.634664796142725,0.0051117723353933,0.117204547188525,0.0051117723353933,0.21857022964828
753.266,0.628675652217986,0.00529488059815366,0.118699931334401,0.00529488059815366,0.219287403677424
754.519,0.617141170678231,0.00503547722590982,0.123567559319448,0.00503547722590982,0.224673838406958
755.773,0.607974381815011,0.00485236896314946,0.130144197756924,0.00485236896314946,0.233646143282216
757.026,0.597241190374879,0.00515754940108339,0.133546959639887,0.00515754940108339,0.235538261997406
758.28,0.589227787110505,0.00505073624780652,0.133958953231098,0.00505073624780652,0.233325703822385
759.533,0.578970872851312,0.00514229037918669,0.13186846723125,0.00514229037918669,0.225711451895933
760.787,0.570569857063989,0.00474555580987259,0.126985580224308,0.00474555580987259,0.214480811779965
762.04,0.559817221407998,0.00520332646677348,0.12632944228275,0.00520332646677348,0.209170672159915
763.294,0.547468113215681,0.00477607385366598,0.127718013275349,0.00477607385366598,0.207293812466621
764.547,0.537648926221898,0.00506599526970321,0.121644922560464,0.00506599526970321,0.193713282978561
765.801,0.528821954171639,0.00506599526970321,0.115007248035401,0.00506599526970321,0.180102235446708
767.054,0.516114854303476,0.00506599526970321,0.11625848783093,0.00506599526970321,0.177889677271687
768.308,0.504386961107659,0.00497444113832303,0.117906462195773,0.00497444113832303,0.176562142366674
769.561,0.492437880514271,0.00500495918211643,0.114854657816434,0.00500495918211643,0.168001831082628
770.815,0.482059390968594,0.00502021820401312,0.109956511787594,0.00502021820401312,0.157488364995804
772.069,0.470654579712776,0.00518806744487678,0.104829480430304,0.00518806744487678,0.146578164339666
773.322,0.460068817813347,0.00486762798504616,0.0998550392919814,0.00486762798504616,0.136659800106813
774.576,0.446579404768068,0.00488288700694286,0.0963912413214313,0.00488288700694286,0.128160524910353
775.829,0.43748551427467,0.00506599526970321,0.094850080109865,0.00506599526970321,0.123598077363241
777.083,0.421952442139543,0.00540169375143053,0.0966964217593652,0.00540169375143053,0.121690699626154
778.336,0.410308941712239,0.00480659189745937,0.0976729991607538,0.00480659189745937,0.119874876020447
779.59,0.396023388473955,0.00500495918211643,0.0990310521095598,0.00500495918211643,0.117494468604562
780.843,0.386528930452164,0.00495918211642634,0.0987258716716258,0.00495918211642634,0.114488441290913
782.097,0.374732641606099,0.00534065766384375,0.0965285725185016,0.00534065766384375,0.108644235904479
783.35,0.364340276654129,0.00479133287556268,0.0940871290150301,0.00479133287556268,0.103181506065461
784.604,0.353476198730506,0.00506599526970321,0.0932631418326085,0.00506599526970321,0.0993820096131838
785.857,0.342375000824342,0.00485236896314946,0.0935683222705425,0.00485236896314946,0.0967727168688487
787.111,0.331715909478073,0.00531013962005036,0.0930037384603647,0.00531013962005036,0.0933699549858854
788.364,0.322027574029321,0.00506599526970321,0.090424963759823,0.00506599526970321,0.0883039597161822
789.618,0.31180624966314,0.00492866407263294,0.0879530022125582,0.00492866407263294,0.0833447775997559
790.871,0.30377669028935,0.00492866407263294,0.0870374608987564,0.00492866407263294,0.0805065995269703
792.125,0.292405241606922,0.00506599526970321,0.090272373540856,0.00506599526970321,0.0805828946364538
793.379,0.285784760923678,0.00518806744487678,0.0901045242999924,0.00518806744487678,0.0787670710307469
794.632,0.276372916867259,0.00506599526970321,0.0863660639353017,0.00506599526970321,0.0732127870603494
795.886,0.273102307513493,0.00473029678797589,0.0833295185778592,0.00473029678797589,0.0698558022430762
797.139,0.263279461632191,0.00514229037918669,0.0823682001983673,0.00514229037918669,0.066849774929427
798.393,0.259397510352887,0.00495918211642634,0.0806591897459373,0.00495918211642634,0.0645761806668193
799.646,0.252265045655326,0.0051117723353933,0.0794995040817884,0.0051117723353933,0.0621042191195544
800.9,0.250072284593142,0.00480659189745937,0.0779125658045319,0.00480659189745937,0.0603494316014343
802.153,0.244360632775438,0.00512703135729,0.0768749523155566,0.00512703135729,0.0584115358205539
803.407,0.239163575485465,0.00483710994125277,0.0776989394979782,0.00483710994125277,0.0578164339665827
804.66,0.237912151769327,0.00518806744487678,0.0789349202716106,0.00518806744487678,0.0585488670176242
805.914,0.236244156530541,0.00500495918211643,0.0785076676585031,0.00500495918211643,0.0578316929884794
807.167,0.233310995117919,0.0051117723353933,0.0762951094834821,0.0051117723353933,0.0556496528572518
808.421,0.23237521114072,0.00491340505073625,0.0742504005493248,0.00491340505073625,0.0539559014267186
809.674,0.232245641856518,0.00476081483176928,0.0726939803158618,0.00476081483176928,0.0527962157625696
810.928,0.233891825722421,0.00512703135729,0.0720073243305104,0.00512703135729,0.0527656977187762
812.181,0.233455760199922,0.00502021820401312,0.0719005111772335,0.00502021820401312,0.0525825894560159
813.435,0.235776276230869,0.00488288700694286,0.0703440909437705,0.00488288700694286,0.0519111924925612
814.689,0.23562071227735,0.00491340505073625,0.0695506218051423,0.00491340505073625,0.0513313496604868
815.942,0.241286004008863,0.00509651331349661,0.0681315327687495,0.00509651331349661,0.051468680857557
817.196,0.241413191100322,0.00523384451056687,0.0672159914549477,0.00523384451056687,0.0508888380254826
818.449,0.248169789918637,0.0046845197222858,0.0676737621118486,0.0046845197222858,0.0524147402151522

ListNo.172

Measurement condition:
Measurement(Import) date,2018/04/10 12:14:04
Sample name,AG_APR02_P_PSPQ_405nm_3hrmin
Measurement version,5.1.7.12
System type,Spectroscopy
Measurement wavelength(Lower limit)[nm],186.363
Measurement wavelength(Upper limit)[nm],818.449
Measurement mode,Real-time monitor
Data type,Absolute Reflectance
StandardReflector,Air/Si
Lens,None (NA : 0)
Sample/Reference conditions,The same condition
Samplemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.
Referencemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.

Analysis condition:

Layer structure:
Layer,Material,Parameter name,Parameter value,Free,Bind no.

Incident angle,0,0,0,0,0
Wavelength,RMeasured data,RReferenceDark,RReferenceSignal,RSampleDark,RSampleSignal
186.363,0,0.00448615243762875,0.00698100251773861,0.00448615243762875,0.00508125429159991
187.578,0,0.00450141145952544,0.00692759594110018,0.00450141145952544,0.00514229037918669
188.793,0,0.00447089341573205,0.00703440909437705,0.00447089341573205,0.00502021820401312
190.007,0,0.00462348363469902,0.00762951094834821,0.00462348363469902,0.00531013962005036
191.222,0,0.00497444113832303,0.00738536659800107,0.00497444113832303,0.00535591668574044
192.436,0,0.00503547722590982,0.00772106507972839,0.00503547722590982,0.00517280842298009
193.651,0,0.00459296559090562,0.00778210116731518,0.00459296559090562,0.00541695277332723
194.866,0,0.00485236896314946,0.00840772106507973,0.00485236896314946,0.00567635614557107
196.08,0,0.00474555580987259,0.00820935378042268,0.00474555580987259,0.00538643472953384
197.295,0,0.00546272983901732,0.00859082932784009,0.00546272983901732,0.00546272983901732
198.51,0,0.00463874265659571,0.00859082932784009,0.00463874265659571,0.00549324788281071
199.724,0,0.00483710994125277,0.00935378042267491,0.00483710994125277,0.00610360875867857
200.939,0,0.0046692607003891,0.00933852140077821,0.0046692607003891,0.00561532005798428
202.154,0,0.00535591668574044,0.00955214770733196,0.00535591668574044,0.00561532005798428
203.368,0,0.00497444113832303,0.00973525597009232,0.00497444113832303,0.00558480201419089
204.583,0,0.0046845197222858,0.0106507972838941,0.0046845197222858,0.00624093995574884
205.798,0,0.00483710994125277,0.0107728694590677,0.00483710994125277,0.00602731364919509
207.012,0.0728224473662532,0.00502021820401312,0.0112458991378653,0.00502021820401312,0.00569161516746777
208.227,0.0693771936723406,0.00524910353246357,0.011612115663386,0.00524910353246357,0.00590524147402152
209.441,0.151659126296175,0.00482185091935607,0.012466620889601,0.00482185091935607,0.00654612039368277
210.656,0.134482794630553,0.00482185091935607,0.0127565423056382,0.00482185091935607,0.0064087891966125
211.871,0.0871680325098917,0.00500495918211643,0.0135957885099565,0.00500495918211643,0.00611886778057527
213.085,0.0898072473014893,0.00500495918211643,0.0142519264515145,0.00500495918211643,0.00624093995574884
214.3,0.117396992625662,0.00502021820401312,0.0161287861448081,0.00502021820401312,0.00695811398489357
215.515,0.12302021223583,0.00476081483176928,0.0184328984512093,0.00476081483176928,0.0072632944228275
216.729,0.0983478273826944,0.00515754940108339,0.0232089723048753,0.00515754940108339,0.00779736018921187
217.944,0.0950604954015717,0.00488288700694286,0.0307164110780499,0.00488288700694286,0.0085297932402533
219.159,0.105113886641312,0.00505073624780652,0.0416876478217746,0.00505073624780652,0.0107728694590677
220.373,0.100689209067629,0.00497444113832303,0.0553444724193179,0.00497444113832303,0.0124971389333944
221.588,0.101079391582203,0.00488288700694286,0.0722972457465477,0.00488288700694286,0.0149843595025559
222.803,0.0968494103576607,0.00485236896314946,0.0915693904020752,0.00485236896314946,0.0173037308308537
224.017,0.0945781567722785,0.00495918211642634,0.114061188677806,0.00495918211642634,0.0202639810788128
225.232,0.0896338936119051,0.00526436255436027,0.139528496223392,0.00526436255436027,0.0231479362172885
226.447,0.0880921443286498,0.00486762798504616,0.168947890440223,0.00486762798504616,0.0263981078812848
227.661,0.0860338468076683,0.00503547722590982,0.203158617532616,0.00503547722590982,0.0305333028152895
228.876,0.0859703274584303,0.00485236896314946,0.243472953383688,0.00485236896314946,0.0357061112382696
230.09,0.0854354567606902,0.00518806744487678,0.289814602883955,0.00518806744487678,0.0420080872816053
231.305,0.0858741495748021,0.00529488059815366,0.343938353551537,0.00529488059815366,0.0496528572518502
232.52,0.0882041406645711,0.00462348363469902,0.40535591668574,0.00462348363469902,0.0588998245212482
233.734,0.0905818605026341,0.00482185091935607,0.472968642710002,0.00482185091935607,0.0703135728999771
234.949,0.0924766843099725,0.00491340505073625,0.54203097581445,0.00491340505073625,0.0818951705195697
236.164,0.0950375965757125,0.00535591668574044,0.608896009765774,0.00535591668574044,0.0943617914091707
237.378,0.0982997270038994,0.00494392309452964,0.666269932097353,0.00494392309452964,0.105790798809796
238.593,0.102154042238127,0.00465400167849241,0.710399023422599,0.00465400167849241,0.11621271076524
239.808,0.104470945803816,0.00497444113832303,0.737911039902342,0.00497444113832303,0.12304875257496
241.022,0.106821968080375,0.00541695277332723,0.747890440222782,0.00541695277332723,0.127183947508965
242.237,0.109820089446271,0.00512703135729,0.741741054398413,0.00512703135729,0.128618295567254
243.452,0.112971692367793,0.00460822461280232,0.722209506370642,0.00460822461280232,0.127641718165866
244.666,0.114269398686836,0.00503547722590982,0.691996643015183,0.00503547722590982,0.123445487144274
245.881,0.115520786247449,0.00518806744487678,0.657755397878996,0.00518806744487678,0.118165865568017
247.096,0.116846001950072,0.00526436255436027,0.624597543297475,0.00526436255436027,0.113038834210727
248.31,0.118413115803371,0.00489814602883955,0.597329671168078,0.00489814602883955,0.108690012970169
249.525,0.11857131607948,0.00494392309452964,0.576882581826505,0.00494392309452964,0.104676890211337
250.739,0.118047706325522,0.00494392309452964,0.566063935301747,0.00494392309452964,0.101716639963378
251.954,0.117563347447392,0.00503547722590982,0.562661173418784,0.00503547722590982,0.100190737773709
253.169,0.117419653042953,0.00497444113832303,0.566323338673991,0.00497444113832303,0.100038147554742
254.383,0.116057896294789,0.00492866407263294,0.573815518425269,0.00492866407263294,0.0996414129854276
255.598,0.114443315491013,0.0051117723353933,0.585992217898833,0.0051117723353933,0.0998855573357748
256.813,0.112884897418822,0.00482185091935607,0.602548256656748,0.00482185091935607,0.100465400167849
258.027,0.111651568247691,0.00509651331349661,0.623620965896086,0.00509651331349661,0.102433813992523
259.242,0.109424180863954,0.00527962157625696,0.650751506828412,0.00527962157625696,0.104280155642023
260.457,0.108017892786162,0.00474555580987259,0.684122987716487,0.00474555580987259,0.107042038605325
261.671,0.105977418552725,0.00502021820401312,0.722652018005646,0.00502021820401312,0.110444800488289
262.886,0.104797901346866,0.0046845197222858,0.762767986572061,0.0046845197222858,0.114244296940566
264.101,0.102488112153319,0.00538643472953384,0.800503547722591,0.00538643472953384,0.117174029144732
265.315,0.10091296276041,0.00509651331349661,0.828854810406653,0.00509651331349661,0.118562600137331
266.53,0.0989871611529109,0.00502021820401312,0.844037537193866,0.00502021820401312,0.117891203173877
267.744,0.0974082553586455,0.00476081483176928,0.842359044785229,0.00476081483176928,0.115220874341955
268.959,0.0949484296449423,0.00515754940108339,0.825329976348516,0.00515754940108339,0.110261692225528
270.174,0.0931418795631143,0.00532539864194705,0.795788509956512,0.00532539864194705,0.10447852292668
271.388,0.0921329825336214,0.00482185091935607,0.759319447623407,0.00482185091935607,0.0983443961242084
272.603,0.0908823008528594,0.00471503776607919,0.71953917753872,0.00471503776607919,0.0921187151903563
273.818,0.0884211263509132,0.00508125429159991,0.68014038300145,0.00508125429159991,0.0854810406652934
275.032,0.0867999886446243,0.00535591668574044,0.64286259250782,0.00535591668574044,0.0800488288700694
276.247,0.0859883184901693,0.00497444113832303,0.609277485313191,0.00497444113832303,0.0753032730601968
277.462,0.0863329966331292,0.00473029678797589,0.578850995651179,0.00473029678797589,0.0720378423743038
278.676,0.0850326218408499,0.00515754940108339,0.551812008850233,0.00515754940108339,0.0685282673380636
279.891,0.0842486247757337,0.00521858548867018,0.527748531319142,0.00521858548867018,0.0654764629587243
281.106,0.0840071347015579,0.00529488059815366,0.507103074692912,0.00529488059815366,0.06323338673991
282.32,0.0848555427153379,0.00459296559090562,0.489768825818265,0.00459296559090562,0.0614175631342031
283.535,0.0833598001464223,0.00517280842298009,0.476585030899519,0.00517280842298009,0.0596475165941863
284.75,0.0820702039074312,0.00498970016021973,0.467826352330816,0.00498970016021973,0.0578927290760662
285.964,0.0810039077185933,0.00520332646677348,0.464087891966125,0.00520332646677348,0.0572671091783017
287.179,0.0813089843075667,0.00502021820401312,0.464698252841993,0.00502021820401312,0.0577401388570993
288.393,0.0802779140659777,0.00515754940108339,0.469947356374456,0.00515754940108339,0.058304722667277
289.608,0.0800017975401314,0.00491340505073625,0.480003051804379,0.00491340505073625,0.059662775616083
290.823,0.0795307130307947,0.00506599526970321,0.496147096971084,0.00506599526970321,0.0621194781414511
292.037,0.0804886625996447,0.00509651331349661,0.517845426108187,0.00509651331349661,0.0662241550316625
293.252,0.0799277496068318,0.00500495918211643,0.544991226062409,0.00500495918211643,0.0698100251773861
294.467,0.079521696461714,0.00494392309452964,0.57607385366598,0.00494392309452964,0.0740520332646677
295.681,0.0779986248373722,0.00506599526970321,0.608972304875257,0.00506599526970321,0.0776531624322881
296.896,0.0769347110610609,0.00483710994125277,0.639780270084688,0.00483710994125277,0.0810101472495613
298.111,0.0739939628241538,0.00546272983901732,0.66678873884184,0.00546272983901732,0.0826123445487144
299.325,0.0722846630366383,0.00492866407263294,0.688578622110323,0.00492866407263294,0.083588921950103
300.54,0.0698733394388375,0.00495918211642634,0.70609597924773,0.00495918211642634,0.0836804760814832
301.755,0.0679402034768605,0.00482185091935607,0.718684672312505,0.00482185091935607,0.0834210727092393
302.969,0.0653055205907827,0.00541695277332723,0.726176852063783,0.00541695277332723,0.0822919050888838
304.184,0.0643106093690039,0.00503547722590982,0.728923476005188,0.00503547722590982,0.0816205081254292
305.398,0.0633036973784159,0.00489814602883955,0.727519645990692,0.00489814602883955,0.080674448767834
306.613,0.0629533073052144,0.00495918211642634,0.7196307316701,0.00495918211642634,0.0799572747386892
307.828,0.061889042567242,0.00531013962005036,0.706843671320668,0.00531013962005036,0.078110933089189
309.042,0.0614897474606879,0.00515754940108339,0.688807507438773,0.00515754940108339,0.0760204470893416
310.257,0.0608938104492753,0.00483710994125277,0.666346227206836,0.00483710994125277,0.0730754558632792
311.472,0.0604359577804939,0.00462348363469902,0.640802624551766,0.00462348363469902,0.07006942854963
312.686,0.0575414116143021,0.00515754940108339,0.6133974212253,0.00515754940108339,0.0649729152361334
313.906,0.0551710030270642,0.0051117723353933,0.58480201419089,0.0051117723353933,0.0599832150759136
315.128,0.052238820512528,0.00497444113832303,0.556969558251316,0.00497444113832303,0.0546272983901732
316.349,0.0497607174940411,0.00463874265659571,0.530388342107271,0.00463874265659571,0.0498359655146105
317.571,0.0454475055008552,0.00518806744487678,0.5062333104448,0.00518806744487678,0.0446478980697337
318.792,0.0420653950417901,0.00497444113832303,0.484885938811322,0.00497444113832303,0.0400549324788281
320.014,0.0386715563534323,0.00541695277332723,0.466544594491493,0.00541695277332723,0.0364843213550011
321.235,0.0382244746822329,0.00465400167849241,0.450644693675135,0.00465400167849241,0.0344243533989471
322.457,0.0360284743607509,0.00514229037918669,0.437140459296559,0.00514229037918669,0.0323796444647898
323.678,0.0353305934475387,0.00488288700694286,0.42581826504921,0.00488288700694286,0.030960555428397
324.9,0.0352009112104012,0.00517280842298009,0.41699855039292,0.00517280842298009,0.0306401159685664
326.121,0.0369456506340026,0.00494392309452964,0.408850232700084,0.00494392309452964,0.0312046997787442
327.343,0.0376371590041317,0.00508125429159991,0.402075226977951,0.00508125429159991,0.0314183260852979
328.564,0.0384759215184445,0.00506599526970321,0.396871900511177,0.00506599526970321,0.0316777294575418
329.786,0.0386746447000579,0.00497444113832303,0.393575951781491,0.00497444113832303,0.0315403982604715
331.007,0.0392105255731298,0.0051117723353933,0.391073472190433,0.0051117723353933,0.0318913557640955
332.229,0.0386129088707763,0.0051117723353933,0.389059281300069,0.0051117723353933,0.0313725490196078
333.45,0.0378198117415943,0.00486762798504616,0.388754100862135,0.00486762798504616,0.030609597924773
334.672,0.0363123169591433,0.00500495918211643,0.390112153810941,0.00500495918211643,0.0298161287861448
335.893,0.0354318641924214,0.00497444113832303,0.392401007095445,0.00497444113832303,0.0293430991073472
337.115,0.0346735901293921,0.00546272983901732,0.396231021591516,0.00546272983901732,0.0295262073701076
338.336,0.0358513280277648,0.00483710994125277,0.401342793926909,0.00483710994125277,0.0300907911802853
339.558,0.0372025596319307,0.00512703135729,0.408438239108873,0.00512703135729,0.0317845426108186
340.779,0.0407101490460693,0.00476081483176928,0.415762569619287,0.00476081483176928,0.0344853894865339
342.001,0.0436754988051767,0.00552376592660411,0.424338139925231,0.00552376592660411,0.0380102235446708
343.222,0.0497656491080579,0.00500495918211643,0.432364385442893,0.00500495918211643,0.0427557793545434
344.444,0.0562495841064219,0.00488288700694286,0.441687647821775,0.00488288700694286,0.0484626535439078
345.665,0.0637758484620865,0.00491340505073625,0.451255054551003,0.00491340505073625,0.0553444724193179
346.887,0.0698298710440565,0.00527962157625696,0.460425726710918,0.00527962157625696,0.0615091172655833
348.108,0.0767323092231819,0.00521858548867018,0.467719539177539,0.00521858548867018,0.0679026474402991
349.33,0.0836608185964243,0.00494392309452964,0.474082551308461,0.00494392309452964,0.0741130693522545
350.551,0.089640365577819,0.00482185091935607,0.479606317235065,0.00482185091935607,0.0796368352788586
351.773,0.0931943436152643,0.00521858548867018,0.483710994125277,0.00521858548867018,0.0833752956435492
352.994,0.0957398068315621,0.00523384451056687,0.486091401541161,0.00523384451056687,0.0856336308842603
354.216,0.0975632267469663,0.00529488059815366,0.487281605249104,0.00529488059815366,0.0870984969863432
355.437,0.0986095099450296,0.00483710994125277,0.48711375600824,0.00483710994125277,0.08720531013962
356.659,0.0969544648741741,0.00521858548867018,0.485008010986496,0.00521858548867018,0.0854200045777066
357.88,0.0949369073356014,0.00492866407263294,0.481177996490425,0.00492866407263294,0.0824902723735409
359.101,0.0918550402095744,0.00529488059815366,0.476478217746242,0.00529488059815366,0.0792095826657511
360.323,0.0898531772202523,0.00486762798504616,0.470130464637217,0.00486762798504616,0.0759594110017548
361.544,0.0863353043025716,0.00518806744487678,0.46337071793698,0.00518806744487678,0.0722667277027543
362.766,0.0838363792919487,0.00494392309452964,0.454993514915694,0.00494392309452964,0.0687724116884108
363.987,0.0812239671440922,0.00512703135729,0.447104600595102,0.00512703135729,0.0658274204623484
365.209,0.0811520163914004,0.00517280842298009,0.43939879453727,0.00517280842298009,0.064789806973373
366.434,0.0804484675278737,0.00518806744487678,0.431662470435645,0.00518806744487678,0.0633554589150835
367.659,0.0816395405087924,0.00500495918211643,0.419363698786908,0.00500495918211643,0.062577248798352
368.884,0.082723750385623,0.00498970016021973,0.402792401007095,0.00498970016021973,0.0612344548714427
370.11,0.0846220670730355,0.00517280842298009,0.385885404745556,0.00517280842298009,0.0605783169298848
371.335,0.0861348463952932,0.00514229037918669,0.37071793698024,0.00514229037918669,0.0596322575722896
372.56,0.0867393762499942,0.00477607385366598,0.359227893492027,0.00477607385366598,0.0583962767986572
373.785,0.085730394219258,0.00508125429159991,0.351171129930571,0.00508125429159991,0.0572365911345083
375.01,0.0846941535640195,0.00497444113832303,0.343862058442054,0.00497444113832303,0.0558632791638056
376.235,0.0812645049596091,0.00546272983901732,0.33824673838407,0.00546272983901732,0.053833829251545
377.46,0.0783165340756987,0.00488288700694286,0.333775844968338,0.00488288700694286,0.0513771267261769
378.686,0.0734443624247669,0.00503547722590982,0.32808422980087,0.00503547722590982,0.0482490272373541
379.911,0.0695783418629179,0.00489814602883955,0.317448691538872,0.00489814602883955,0.0448615243762875
381.136,0.0632829320502471,0.00540169375143053,0.305668726634623,0.00540169375143053,0.0406195162890059
382.361,0.0599142636134824,0.00506599526970321,0.296665903715572,0.00506599526970321,0.0377203021286336
